mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
12,2,0.6324448766669782,0.04,12663,1.3394820096,1.2966912,0.12663000000000002,54222805,2711170,5422305,1807435,20.858458614937664,433.783,9.166245000000002,22.197940624537665,435.07969120000007,9.292875
13,1,0.8161172161172161,0.02,17757,0.945524736,0.9091583999999999,0.088785,79010373,3950562,7901073,2633691,21.626707185898837,632.0837999999999,9.166245000000002,22.572231921898833,632.9929583999999,9.255030000000001
14,2,0.5715532457722784,0.04,22357,2.5022669823999997,2.2893567999999997,0.22357000000000002,55772028,2788632,5577228,1859076,18.975847829908044,446.17679999999996,9.166245000000002,21.478114812308043,448.46615679999996,9.389815
15,4,0.25240541838801406,0.08,1286,0.30077173760000003,0.26337279999999996,0.025720000000000003,34082906,1704164,3408306,1136102,18.500378546749992,272.66360000000003,9.166245000000002,18.80115028434999,272.92697280000004,9.191965000000001
16,3,0.3894663119868906,0.06,15765,2.676569088,2.421504,0.23647500000000005,41829021,2091474,4182921,1394307,22.57581669911157,334.6326,9.166245000000002,25.25238578711157,337.05410400000005,9.402720000000002
17,5,0.16733153903971462,0.1,25225,7.4675686400000005,6.457599999999999,0.630625,41829021,2091474,4182921,1394307,20.01739369456616,334.6326,9.166245000000002,27.48496233456616,341.09020000000004,9.79687
18,3,0.4191030778841479,0.06,21044,3.7387612160000003,3.2323584,0.31566000000000005,58870474,2943556,5887074,1962358,19.62656952503472,470.9644,9.166245000000002,23.36533074103472,474.1967584,9.481905000000001
19,5,0.23924253796174919,0.1,29676,8.5877121024,7.597055999999999,0.7419,46476690,2323860,4647690,1549230,18.18819858861167,371.814,9.166245000000002,26.77591069101167,379.41105600000003,9.908145000000001
20,4,0.29094759125841674,0.08,22343,5.2828146687999995,4.5758464,0.44686000000000003,77461150,3873100,7746150,2582050,25.785280264362395,619.6899999999999,9.166245000000002,31.068094933162396,624.2658464,9.613105000000001
21,4,0.29860631917209035,0.08,49603,11.682498559999999,10.1586944,0.99206,61968920,3098480,6196920,2065640,18.993554688504073,495.752,9.166245000000002,30.67605324850407,505.9106944,10.158305
22,2,0.5605391211872772,0.04,50451,5.42449152,5.166182399999999,0.50451,71264258,3563252,7126458,2375486,22.99168076424378,570.1148000000001,9.166245000000002,28.416172284243785,575.2809824000001,9.670755000000002
23,1,0.7383985441310282,0.02,48442,2.4851908608,2.4802304,0.24221,69715035,3485790,6971535,2323845,20.22988179258123,557.721,9.166245000000002,22.71507265338123,560.2012304,9.408455000000002
24,1,0.7299345062283292,0.02,32869,1.6862585855999999,1.6828927999999999,0.16434500000000002,66616589,3330866,6661689,2220563,24.225069833155658,532.9333999999999,9.166245000000002,25.91132841875566,534.6162927999999,9.33059
25,2,0.5858690109332416,0.04,31506,3.2617027584,3.2262144,0.31506,72813481,3640714,7281381,2427127,23.70388636080101,582.5085999999999,9.166245000000002,26.96558911920101,585.7348143999999,9.481305
26,1,0.7345132743362832,0.02,33947,1.7415625728,1.7380864,0.16973500000000002,80559596,4028024,8055996,2685332,24.114944794890203,644.4775999999999,9.166245000000002,25.856507367690202,646.2156864000001,9.335980000000001
27,1,0.7218664226898445,0.02,28119,1.4425721856,1.4396928,0.140595,79010373,3950562,7901073,2633691,21.183641585278977,632.0837999999999,9.166245000000002,22.626213770878977,633.5234927999999,9.306840000000001
29,1,0.8255216693418941,0.02,47517,2.4377361408,2.4328704,0.23758500000000002,80559596,4028024,8055996,2685332,19.99744200970949,644.4775999999999,9.166245000000002,22.43517815050949,646.9104703999999,9.403830000000001
30,1,0.7663551401869159,0.02,18564,0.9523777536,0.9504768,0.09282000000000001,80559596,4028024,8055996,2685332,21.80670594392741,644.4775999999999,9.166245000000002,22.75908369752741,645.4280768000001,9.259065000000001
31,1,0.8236438822670883,0.02,39556,2.0293177343999997,2.0252672,0.19778,82108819,4105486,8210919,2736973,20.23028962355504,656.8714,9.166245000000002,22.25960735795504,658.8966672,9.364025000000002
32,1,0.776478449716004,0.02,24113,1.2370547712,1.2345856,0.120565,80559596,4028024,8055996,2685332,21.16088571144288,644.4775999999999,9.166245000000002,22.39794048264288,645.7121855999999,9.286810000000001
33,1,0.7341772151898734,0.02,23173,1.1888305152,1.1864576,0.11586500000000001,83658042,4182948,8365842,2788614,19.38149265940423,669.2652,9.166245000000002,20.57032317460423,670.4516576000001,9.282110000000001
34,1,0.7888812313347117,0.02,22705,1.1648209919999999,1.162496,0.11352500000000001,82108819,4105486,8210919,2736973,20.77978593238661,656.8714,9.166245000000002,21.94460692438661,658.033896,9.279770000000001
35,1,0.7642327510368229,0.02,29281,1.5021855744,1.4991872,0.146405,83658042,4182948,8365842,2788614,19.961628961631092,669.2652,9.166245000000002,21.463814536031094,670.7643872000001,9.312650000000001
36,1,0.7372425554243736,0.02,31997,1.6415228927999999,1.6382463999999999,0.15998500000000002,82108819,4105486,8210919,2736973,22.00278984949809,656.8714,9.166245000000002,23.644312742298094,658.5096464,9.32623
37,1,0.7404768074630733,0.02,28297,1.4517040128,1.4488063999999998,0.141485,82108819,4105486,8210919,2736973,19.9804537177743,656.8714,9.166245000000002,21.4321577305743,658.3202064,9.307730000000001
38,1,0.7644218219785957,0.02,29704,1.5755952128,1.5208447999999999,0.14852,83658042,4182948,8365842,2788614,23.561945294180976,669.2652,9.166245000000002,25.137540506980976,670.7860448,9.314765000000001
39,2,0.5730360115337201,0.04,26470,2.7945543679999996,2.710528,0.26470000000000005,77461150,3873100,7746150,2582050,20.076792607013708,619.6899999999999,9.166245000000002,22.871346975013708,622.400528,9.430945000000001
40,1,0.7616379310344827,0.02,32287,1.7126057984,1.6530943999999999,0.16143500000000002,80559596,4028024,8055996,2685332,22.76402079949765,644.4775999999999,9.166245000000002,24.47662659789765,646.1306944,9.32768
41,2,0.5551634043727119,0.04,30073,3.248846336,3.0794752,0.30073,77461150,3873100,7746150,2582050,24.698910031646392,619.6899999999999,9.166245000000002,27.94775636764639,622.7694752,9.466975000000001
42,3,0.3697315491321252,0.06,34170,5.472448512,5.248512,0.5125500000000001,75911927,3795638,7591227,2530409,26.56432661061975,607.2962,9.166245000000002,32.03677512261975,612.544712,9.678795000000001
43,2,0.5817216024340771,0.04,32839,3.4904967167999996,3.3627135999999997,0.32839,74362704,3718176,7436304,2478768,21.250578699282315,594.9024,9.166245000000002,24.741075416082314,598.2651136,9.494635
44,1,0.8095304444754076,0.02,32875,1.7437952,1.6832,0.16437500000000002,66616589,3330866,6661689,2220563,22.56058839066393,532.9333999999999,9.166245000000002,24.30438359066393,534.6166,9.330620000000001
45,1,0.7306804441024514,0.02,46553,2.4693200896,2.3835135999999997,0.23276500000000003,75911927,3795638,7591227,2530409,22.034131942799963,607.2962,9.166245000000002,24.503452032399963,609.6797136,9.39901
46,1,0.8326612903225806,0.02,44082,2.4240162815999997,2.2569984,0.22041000000000002,66616589,3330866,6661689,2220563,18.875736022242943,532.9333999999999,9.166245000000002,21.29975230384294,535.1903983999999,9.386655000000001
47,2,0.59250715847926,0.04,34236,3.6705374208,3.5057663999999997,0.34236000000000005,66616589,3330866,6661689,2220563,21.876281834754405,532.9333999999999,9.166245000000002,25.5468192555544,536.4391664,9.508605000000001
48,1,0.8078276634318012,0.02,49962,2.7473504256,2.5580544,0.24981000000000003,68165812,3408328,6816612,2272204,20.506674001213984,545.3272000000001,9.166245000000002,23.254024426813984,547.8852544000001,9.416055000000002
49,2,0.5725762016230082,0.04,24172,2.9479784448,2.4752128,0.24172000000000002,65067366,3253404,6506766,2168922,23.61074259571086,520.5396,9.166245000000002,26.55872104051086,523.0148128,9.407965
50,2,0.6262454638634458,0.04,10253,1.1832454144,1.0499072,0.10253000000000001,55772028,2788632,5577228,1859076,23.931043377564052,446.17679999999996,9.166245000000002,25.11428879196405,447.22670719999996,9.268775000000002
51,2,0.6229971238770692,0.04,36499,4.0103349247999995,3.7374975999999998,0.36499000000000004,65067366,3253404,6506766,2168922,22.374563938818444,520.5396,9.166245000000002,26.384898863618442,524.2770975999999,9.531235
52,2,0.46223338718803647,0.04,29667,3.2019474432,3.0379008,0.29667000000000004,74362704,3718176,7436304,2478768,21.379236210689378,594.9024,9.166245000000002,24.581183653889376,597.9403007999999,9.462915
53,1,0.8182263596276335,0.02,16360,0.8594104319999999,0.8376319999999999,0.08180000000000001,69715035,3485790,6971535,2323845,20.370878864236307,557.721,9.166245000000002,21.230289296236307,558.558632,9.248045000000001
54,1,0.7406852649316608,0.02,14284,0.7503556607999999,0.7313408,0.07142000000000001,71264258,3563252,7126458,2375486,21.870088045267728,570.1148000000001,9.166245000000002,22.62044370606773,570.8461408000001,9.237665000000002
