mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
25,1,0.7777777777777778,0.02,31506,1.6163334144,1.6131072,0.15753,72813481,3640714,7281381,2427127,23.70388636080101,582.5085999999999,9.166245000000002,25.32021977520101,584.1217072,9.323775000000001
26,1,0.7345132743362832,0.02,33947,1.7415625728,1.7380864,0.16973500000000002,80559596,4028024,8055996,2685332,24.114944794890203,644.4775999999999,9.166245000000002,25.856507367690202,646.2156864000001,9.335980000000001
27,1,0.7218664226898445,0.02,28119,1.4425721856,1.4396928,0.140595,79010373,3950562,7901073,2633691,21.183641585278977,632.0837999999999,9.166245000000002,22.626213770878977,633.5234927999999,9.306840000000001
29,1,0.8255216693418941,0.02,47517,2.4377361408,2.4328704,0.23758500000000002,80559596,4028024,8055996,2685332,19.99744200970949,644.4775999999999,9.166245000000002,22.43517815050949,646.9104703999999,9.403830000000001
30,1,0.7663551401869159,0.02,18564,0.9523777536,0.9504768,0.09282000000000001,80559596,4028024,8055996,2685332,21.80670594392741,644.4775999999999,9.166245000000002,22.75908369752741,645.4280768000001,9.259065000000001
31,1,0.8236438822670883,0.02,39556,2.0293177343999997,2.0252672,0.19778,82108819,4105486,8210919,2736973,20.23028962355504,656.8714,9.166245000000002,22.25960735795504,658.8966672,9.364025000000002
32,1,0.776478449716004,0.02,24113,1.2370547712,1.2345856,0.120565,80559596,4028024,8055996,2685332,21.16088571144288,644.4775999999999,9.166245000000002,22.39794048264288,645.7121855999999,9.286810000000001
33,1,0.7341772151898734,0.02,23173,1.1888305152,1.1864576,0.11586500000000001,83658042,4182948,8365842,2788614,19.38149265940423,669.2652,9.166245000000002,20.57032317460423,670.4516576000001,9.282110000000001
34,1,0.7888812313347117,0.02,22705,1.1648209919999999,1.162496,0.11352500000000001,82108819,4105486,8210919,2736973,20.77978593238661,656.8714,9.166245000000002,21.94460692438661,658.033896,9.279770000000001
35,1,0.7642327510368229,0.02,29281,1.5021855744,1.4991872,0.146405,83658042,4182948,8365842,2788614,19.961628961631092,669.2652,9.166245000000002,21.463814536031094,670.7643872000001,9.312650000000001
36,1,0.7372425554243736,0.02,31997,1.6415228927999999,1.6382463999999999,0.15998500000000002,82108819,4105486,8210919,2736973,22.00278984949809,656.8714,9.166245000000002,23.644312742298094,658.5096464,9.32623
37,1,0.7404768074630733,0.02,28297,1.4517040128,1.4488063999999998,0.141485,82108819,4105486,8210919,2736973,19.9804537177743,656.8714,9.166245000000002,21.4321577305743,658.3202064,9.307730000000001
38,1,0.6704515792221352,0.02,29704,1.5238864896,1.5208447999999999,0.14852,83658042,4182948,8365842,2788614,23.561945294180976,669.2652,9.166245000000002,25.085831783780975,670.7860448,9.314765000000001
39,1,0.6233084225409008,0.02,26470,1.357974528,1.355264,0.13235000000000002,77461150,3873100,7746150,2582050,20.076792607013708,619.6899999999999,9.166245000000002,21.434767135013708,621.045264,9.298595
40,1,0.57183908045977,0.02,32287,1.6564005888,1.6530943999999999,0.16143500000000002,80559596,4028024,8055996,2685332,22.76402079949765,644.4775999999999,9.166245000000002,24.42042138829765,646.1306944,9.32768
41,1,0.5425760836151245,0.02,30073,1.5428170751999999,1.5397376,0.150365,77461150,3873100,7746150,2582050,24.698910031646392,619.6899999999999,9.166245000000002,26.24172710684639,621.2297376,9.31661
42,1,0.5899490167516388,0.02,34170,1.7530030079999999,1.749504,0.17085,75911927,3795638,7591227,2530409,26.56432661061975,607.2962,9.166245000000002,28.317329618619752,609.045704,9.337095000000001
43,1,0.6082043343653251,0.02,32839,1.6847195136,1.6813567999999999,0.164195,74362704,3718176,7436304,2478768,21.250578699282315,594.9024,9.166245000000002,22.935298212882316,596.5837568,9.330440000000001
44,1,0.5028563466629511,0.02,32875,1.6865664,1.6832,0.16437500000000002,66616589,3330866,6661689,2220563,22.56058839066393,532.9333999999999,9.166245000000002,24.24715479066393,534.6166,9.330620000000001
45,1,0.5627129823018577,0.02,46553,2.3882806272,2.3835135999999997,0.23276500000000003,75911927,3795638,7591227,2530409,22.034131942799963,607.2962,9.166245000000002,24.422412569999963,609.6797136,9.39901
46,1,0.4796146953405018,0.02,44082,2.2615123968,2.2569984,0.22041000000000002,66616589,3330866,6661689,2220563,18.875736022242943,532.9333999999999,9.166245000000002,21.13724841904294,535.1903983999999,9.386655000000001
47,1,0.5663078459660414,0.02,34236,1.7563889663999999,1.7528831999999999,0.17118000000000003,66616589,3330866,6661689,2220563,21.876281834754405,532.9333999999999,9.166245000000002,23.6326708011544,534.6862831999999,9.337425000000001
48,1,0.41964380932067824,0.02,49962,2.5631705088,2.5580544,0.24981000000000003,68165812,3408328,6816612,2272204,20.506674001213984,545.3272000000001,9.166245000000002,23.069844510013983,547.8852544000001,9.416055000000002
49,1,0.4844554983123113,0.02,24172,1.2400816128,1.2376064,0.12086000000000001,65067366,3253404,6506766,2168922,23.61074259571086,520.5396,9.166245000000002,24.85082420851086,521.7772064,9.287105000000002
50,1,0.3201772899957788,0.02,10253,0.5260035072,0.5249536,0.051265000000000005,55772028,2788632,5577228,1859076,23.931043377564052,446.17679999999996,9.166245000000002,24.45704688476405,446.70175359999996,9.21751
51,1,0.37529098769537744,0.02,36499,1.8724862975999998,1.8687487999999999,0.18249500000000002,65067366,3253404,6506766,2168922,22.374563938818444,520.5396,9.166245000000002,24.247050236418442,522.4083487999999,9.348740000000001
52,1,0.48520971302428256,0.02,29667,1.5219883008,1.5189504,0.14833500000000002,74362704,3718176,7436304,2478768,21.379236210689378,594.9024,9.166245000000002,22.901224511489378,596.4213503999999,9.314580000000001
53,1,0.38265556099951004,0.02,16360,0.839307264,0.8376319999999999,0.08180000000000001,69715035,3485790,6971535,2323845,20.370878864236307,557.721,9.166245000000002,21.210186128236305,558.558632,9.248045000000001
54,1,0.5390376334019846,0.02,14284,0.7328034816,0.7313408,0.07142000000000001,71264258,3563252,7126458,2375486,21.870088045267728,570.1148000000001,9.166245000000002,22.60289152686773,570.8461408000001,9.237665000000002
