mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
14,2,0.630137453463937,0.04,22357,2.2893567999999997,2.2893567999999997,0.22357000000000002,180,180,828,432,0.0005805839611016097,0.0136512,0.000225,2.2899373839611017,2.3030079999999993,0.22379500000000002
15,4,0.306800363584496,0.08,1286,0.26337279999999996,0.26337279999999996,0.025720000000000003,22,22,44,22,6.209683450957734e-05,0.0009151999999999999,2.5e-05,0.2634348968345095,0.264288,0.025745000000000007
16,3,0.4508559394138242,0.06,15765,2.421504,2.421504,0.23647500000000005,108,108,432,216,0.0004896302609951097,0.0072575999999999995,0.00016,2.421993630260995,2.4287616,0.23663500000000004
17,5,0.21356215810113682,0.1,25225,6.457599999999999,6.457599999999999,0.630625,162,162,702,351,0.0006925606687400126,0.0115776,0.000255,6.458292560668739,6.469177599999999,0.6308799999999999
18,3,0.48516420053563675,0.06,21044,3.2323584,3.2323584,0.31566000000000005,190,190,836,418,0.00057262240315743,0.013740800000000001,0.00021500000000000002,3.2329310224031578,3.2460991999999997,0.3158750000000001
19,5,0.3053408401662868,0.1,29676,7.597055999999999,7.597055999999999,0.7419,180,180,900,450,0.0007044115059573013,0.0144,0.000285,7.5977604115059565,7.6114559999999996,0.742185
20,4,0.35364861559705096,0.08,22343,4.5758464,4.5758464,0.44686000000000003,250,250,1150,600,0.0007889249686332055,0.018959999999999998,0.000225,4.576635324968632,4.5948063999999995,0.447085
21,4,0.36295784724317076,0.08,49603,10.1586944,10.1586944,0.99206,400,400,2000,1000,0.001226003626878218,0.032,0.000475,10.159920403626879,10.190694400000002,0.9925350000000001
22,2,0.6179943811089732,0.04,50451,5.166182399999999,5.166182399999999,0.50451,506,506,2346,1196,0.0015464074847967224,0.0383456,0.000495,5.167728807484797,5.204527999999999,0.505005
23,1,0.7753184713375797,0.02,48442,2.4802304,2.4802304,0.24221,450,450,2205,1125,0.0012927485016479476,0.03564,0.00047000000000000004,2.4815231485016476,2.5158704000000003,0.24267999999999998
24,1,0.7664312315397457,0.02,32869,1.6828927999999999,1.6828927999999999,0.16434500000000002,301,301,1419,731,0.0010539267741965764,0.023185599999999997,0.00032,1.6839467267741963,1.7060784,0.16466500000000003
25,2,0.6459205845538989,0.04,31506,3.2262144,3.2262144,0.31506,329,329,1504,752,0.0009975913057975606,0.024515199999999997,0.00031,3.227211991305797,3.2507296,0.31537000000000004
26,1,0.7712389380530974,0.02,33947,1.7380864,1.7380864,0.16973500000000002,364,364,1768,884,0.0010647015275189143,0.028454399999999998,0.00032500000000000004,1.739151101527519,1.7665407999999998,0.17006000000000004
27,1,0.7579597438243367,0.02,28119,1.4396928,1.4396928,0.140595,306,306,1479,765,0.0008067484410149975,0.024072,0.00028,1.440499548441015,1.4637648,0.140875
29,1,0.8667977528089889,0.02,47517,2.4328704,2.4328704,0.23758500000000002,520,520,2496,1248,0.0012494972560731198,0.0402688,0.00046,2.4341198972560734,2.4731392000000003,0.238045
30,1,0.8046728971962617,0.02,18564,0.9504768,0.9504768,0.09282000000000001,208,208,988,520,0.0005489593389037544,0.016224,0.000185,0.9510257593389038,0.9667008,0.09300500000000002
31,1,0.8648260763804427,0.02,39556,2.0252672,2.0252672,0.19778,424,424,2120,1060,0.0010446663137274464,0.033920000000000006,0.00038,2.026311866313727,2.0591871999999998,0.19816000000000003
32,1,0.8153023722018042,0.02,24113,1.2345856,1.2345856,0.120565,260,260,1300,676,0.0006911461001462083,0.0210496,0.00024,1.2352767461001462,1.2556352000000002,0.120805
33,1,0.7708860759493672,0.02,23173,1.1864576,1.1864576,0.11586500000000001,270,270,1296,648,0.0006055054912715485,0.020908799999999998,0.00023,1.1870631054912715,1.2073663999999997,0.116095
34,1,0.8283252929014473,0.02,22705,1.162496,1.162496,0.11352500000000001,265,265,1219,636,0.0006357771487002373,0.0200976,0.000225,1.1631317771487002,1.1825936,0.11375000000000002
35,1,0.8024443885886641,0.02,29281,1.4991872,1.4991872,0.146405,324,324,1620,810,0.0007730947652522167,0.02592,0.000285,1.4999602947652522,1.5251071999999999,0.14669000000000001
36,1,0.7741046831955922,0.02,31997,1.6382463999999999,1.6382463999999999,0.15998500000000002,371,371,1696,848,0.0009259997083621006,0.0276448,0.00031,1.6391723997083618,1.6658912000000001,0.16029500000000002
37,1,0.777500647836227,0.02,28297,1.4488063999999998,1.4488063999999998,0.141485,318,318,1537,795,0.0007609267661886965,0.025016,0.00028,1.4495673267661886,1.4738224,0.141765
38,1,0.8026429130775254,0.02,29704,1.5208447999999999,1.5208447999999999,0.14852,324,324,1620,810,0.0009125315674939783,0.02592,0.000285,1.521757331567494,1.5467647999999998,0.14880500000000002
39,2,0.6317722027159265,0.04,26470,2.710528,2.710528,0.26470000000000005,300,300,1350,700,0.0007231260969009439,0.02232,0.00026500000000000004,2.7112511260969008,2.7328480000000006,0.264965
40,1,0.799719827586207,0.02,32287,1.6530943999999999,1.6530943999999999,0.16143500000000002,364,364,1716,884,0.0009903629246146568,0.028038399999999998,0.00032,1.6540847629246145,1.6811327999999996,0.16175500000000004
41,2,0.6120676533209151,0.04,30073,3.0794752,3.0794752,0.30073,350,350,1550,800,0.0010235246810706635,0.025679999999999998,0.000305,3.080498724681071,3.1051552,0.30103500000000005
42,3,0.4280104845640764,0.06,34170,5.248512,5.248512,0.5125500000000001,343,343,1715,882,0.0012105675151832399,0.027675199999999997,0.00033500000000000007,5.2497225675151835,5.2761872,0.5128850000000001
43,2,0.64134806668357,0.04,32839,3.3627135999999997,3.3627135999999997,0.32839,336,336,1584,816,0.0009245196819904328,0.0258816,0.00032,3.36363811968199,3.3885951999999997,0.32871000000000006
44,1,0.850006966699178,0.02,32875,1.6832,1.6832,0.16437500000000002,301,301,1419,731,0.0009815124707713528,0.023185599999999997,0.00032,1.6841815124707713,1.7063856000000002,0.16469500000000004
45,1,0.767214466307574,0.02,46553,2.3835135999999997,2.3835135999999997,0.23276500000000003,490,490,2303,1176,0.0013625327761430629,0.0375536,0.000455,2.3848761327761427,2.4210671999999995,0.23322000000000004
46,1,0.8742943548387097,0.02,44082,2.2569984,2.2569984,0.22041000000000002,387,387,1935,989,0.0011038691498105253,0.031166399999999997,0.00043000000000000004,2.2581022691498105,2.2881648,0.22084
47,2,0.6532391422233842,0.04,34236,3.5057663999999997,3.5057663999999997,0.34236000000000005,301,301,1505,774,0.0009969278171561013,0.0242864,0.00033500000000000007,3.506763327817156,3.5300527999999995,0.342695
48,1,0.8482190466033913,0.02,49962,2.5580544,2.5580544,0.24981000000000003,440,440,2200,1100,0.001323673062415981,0.0352,0.000475,2.559378073062416,2.5932543999999997,0.250285
49,2,0.6312652622893665,0.04,24172,2.4752128,2.4752128,0.24172000000000002,210,210,1050,546,0.0007711620812619017,0.0170016,0.00024,2.475983962081262,2.4922144,0.24196
50,2,0.690435623909449,0.04,10253,1.0499072,1.0499072,0.10253000000000001,108,108,396,216,0.0003738199743336507,0.0069696,0.000115,1.0502810199743335,1.0568768,0.10264500000000001
51,2,0.6868543290744689,0.04,36499,3.7374975999999998,3.7374975999999998,0.36499000000000004,336,336,1554,798,0.0010947357204811683,0.025468799999999996,0.0003600000000000001,3.7385923357204804,3.7629664,0.36535
52,2,0.5096123093748103,0.04,29667,3.0379008,3.0379008,0.29667000000000004,288,288,1440,720,0.000827997335855904,0.023039999999999998,0.000285,3.038728797335856,3.0609408,0.29695499999999997
53,1,0.8591376776090152,0.02,16360,0.8376319999999999,0.8376319999999999,0.08180000000000001,180,180,765,405,0.00047073695773025846,0.012888,0.00017,0.8381027369577302,0.8505199999999999,0.08197000000000003
54,1,0.7777195281782439,0.02,14284,0.7313408,0.7313408,0.07142000000000001,138,138,690,368,0.00043197385414332485,0.0112608,0.000145,0.7317727738541433,0.7426016,0.07156500000000002
