mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
22,1,0.6247649730643288,0.02,50451,2.5830911999999997,2.5830911999999997,0.252255,506,506,2346,1196,0.0015464074847967224,0.0383456,0.000495,2.584637607484796,2.6214367999999997,0.2527500000000001
23,2,0.4443989067959167,0.04,48442,4.9604608,4.9604608,0.48442,450,450,2205,1125,0.0012927485016479476,0.03564,0.00047000000000000004,4.9617535485016475,4.9961008,0.48489
24,2,0.40529491456056377,0.04,32869,3.3657855999999997,3.3657855999999997,0.32869000000000004,301,301,1419,731,0.0010539267741965764,0.023185599999999997,0.00032,3.3668395267741964,3.3889712,0.3290100000000001
25,3,0.321311036586796,0.06,31506,4.8393216,4.8393216,0.47259000000000007,329,329,1504,752,0.0009975913057975606,0.024515199999999997,0.00031,4.840319191305798,4.8638368,0.4729000000000001
26,3,0.27569618671877877,0.06,33947,5.2142592,5.2142592,0.509205,364,364,1768,884,0.0010647015275189143,0.028454399999999998,0.00032500000000000004,5.215323901527519,5.2427136,0.50953
27,3,0.26242196800961665,0.06,28119,4.3190783999999995,4.3190783999999995,0.4217850000000001,306,306,1479,765,0.0008067484410149975,0.024072,0.00028,4.319885148441015,4.3431504,0.422065
29,2,0.1407083629640165,0.04,47517,4.8657408,4.8657408,0.47517000000000004,520,520,2496,1248,0.0012494972560731198,0.0402688,0.00046,4.866990297256074,4.9060096,0.47563000000000005
30,2,0.20277273474852345,0.04,18564,1.9009536,1.9009536,0.18564000000000003,208,208,988,520,0.0005489593389037544,0.016224,0.000185,1.9015025593389037,1.9171776,0.18582500000000002
31,2,0.1342815662824962,0.04,39556,4.0505344,4.0505344,0.39556,424,424,2120,1060,0.0010446663137274464,0.033920000000000006,0.00038,4.051579066313728,4.0844544,0.39593999999999996
32,2,0.2106736604820531,0.04,24113,2.4691712,2.4691712,0.24113,260,260,1300,676,0.0006911461001462083,0.0210496,0.00024,2.469862346100146,2.4902208,0.24137
33,1,0.7708860759493672,0.02,23173,1.1864576,1.1864576,0.11586500000000001,270,270,1296,648,0.0006055054912715485,0.020908799999999998,0.00023,1.1870631054912715,1.2073663999999997,0.116095
34,3,0.21876635367229466,0.06,22705,3.487488,3.487488,0.34057500000000007,265,265,1219,636,0.0006357771487002373,0.0200976,0.000225,3.4881237771487,3.5075856,0.34080000000000005
35,2,0.2508814554886844,0.04,29281,2.9983744,2.9983744,0.29281,324,324,1620,810,0.0007730947652522167,0.02592,0.000285,2.999147494765252,3.0242944,0.29309499999999994
36,2,0.3629323150957214,0.04,31997,3.2764927999999998,3.2764927999999998,0.31997000000000003,371,371,1696,848,0.0009259997083621006,0.0276448,0.00031,3.2774187997083617,3.3041375999999993,0.32028000000000006
37,2,0.21913137048449757,0.04,28297,2.8976127999999997,2.8976127999999997,0.28297,318,318,1537,795,0.0007609267661886965,0.025016,0.00028,2.8983737267661884,2.9226287999999996,0.28324999999999995
38,3,0.3608934880058724,0.06,29704,4.5625344,4.5625344,0.44556000000000007,324,324,1620,810,0.0009125315674939783,0.02592,0.000285,4.563446931567494,4.588454399999999,0.445845
39,3,0.3552052041542443,0.06,26470,4.065792,4.065792,0.39705000000000007,300,300,1350,700,0.0007231260969009439,0.02232,0.00026500000000000004,4.066515126096901,4.088112,0.39731500000000003
40,2,0.4496314389946087,0.04,32287,3.3061887999999997,3.3061887999999997,0.32287000000000005,364,364,1716,884,0.0009903629246146568,0.028038399999999998,0.00032,3.3071791629246143,3.3342271999999995,0.3231900000000001
41,2,0.38701160794417916,0.04,30073,3.0794752,3.0794752,0.30073,350,350,1550,800,0.0010235246810706635,0.025679999999999998,0.000305,3.080498724681071,3.1051552,0.30103500000000005
42,3,0.29887882673912575,0.06,34170,5.248512,5.248512,0.5125500000000001,343,343,1715,882,0.0012105675151832399,0.027675199999999997,0.00033500000000000007,5.2497225675151835,5.2761872,0.5128850000000001
43,1,0.6386145510835913,0.02,32839,1.6813567999999999,1.6813567999999999,0.164195,336,336,1584,816,0.0009245196819904328,0.0258816,0.00032,1.6822813196819904,1.7072384,0.16451500000000002
44,2,0.2811301021904769,0.04,32875,3.3664,3.3664,0.32875000000000004,301,301,1419,731,0.0009815124707713528,0.023185599999999997,0.00032,3.3673815124707716,3.3895856,0.3290700000000001
45,3,0.2482265066886638,0.06,46553,7.1505408,7.1505408,0.6982950000000001,490,490,2303,1176,0.0013625327761430629,0.0375536,0.000455,7.151903332776143,7.1880944,0.6987500000000001
46,2,0.2624199376747728,0.04,44082,4.5139968,4.5139968,0.44082000000000005,387,387,1935,989,0.0011038691498105253,0.031166399999999997,0.00043000000000000004,4.51510066914981,4.545163200000001,0.44125000000000003
47,2,0.33999793342536627,0.04,34236,3.5057663999999997,3.5057663999999997,0.34236000000000005,301,301,1505,774,0.0009969278171561013,0.0242864,0.00033500000000000007,3.506763327817156,3.5300527999999995,0.342695
48,6,0.09716574387395353,0.12,49962,15.3483264,15.3483264,1.49886,440,440,2200,1100,0.001323673062415981,0.0352,0.000475,15.349650073062417,15.3835264,1.4993350000000003
49,6,0.09146883276616821,0.12,24172,7.4256383999999995,7.4256383999999995,0.72516,210,210,1050,546,0.0007711620812619017,0.0170016,0.00024,7.426409562081262,7.442639999999999,0.7254000000000002
50,5,0.18034680473598227,0.1,10253,2.624768,2.624768,0.256325,108,108,396,216,0.0003738199743336507,0.0069696,0.000115,2.6251418199743335,2.6317376,0.25644
51,5,0.17626170266021732,0.1,36499,9.343744,9.343744,0.912475,336,336,1554,798,0.0010947357204811683,0.025468799999999996,0.0003600000000000001,9.344838735720481,9.3692128,0.9128350000000001
52,4,0.2478055683658384,0.08,29667,6.0758016,6.0758016,0.5933400000000001,288,288,1440,720,0.000827997335855904,0.023039999999999998,0.000285,6.076629597335856,6.098841599999999,0.5936250000000001
53,2,0.48626291753008277,0.04,16360,1.6752639999999999,1.6752639999999999,0.16360000000000002,180,180,765,405,0.00047073695773025846,0.012888,0.00017,1.67573473695773,1.6881519999999997,0.16377
54,3,0.37817616679207233,0.06,14284,2.1940223999999997,2.1940223999999997,0.21426000000000003,138,138,690,368,0.00043197385414332485,0.0112608,0.000145,2.1944543738541435,2.2052831999999998,0.214405
